0.2, 0.0
0.21000000000000002, 0.0
0.22000000000000003, 0.0
0.23000000000000004, 0.0
0.24000000000000005, 0.0
0.25000000000000006, 0.00014758464345284407
0.26000000000000006, 3.504740112975192e-05
0.2700000000000001, 0.003555729814405583
0.2800000000000001, 0.0009664736850722779
0.2900000000000001, 0.055326710852903464
0.3000000000000001, 0.027012741798232223
0.3100000000000001, 0.25569094576024265
0.3200000000000001, 0.8913986904801091
0.3300000000000001, 0.6581233314050478
0.34000000000000014, 0.6367964389198195
0.35000000000000014, 0.5891475110987446
0.36000000000000015, 0.6215848829127337
0.37000000000000016, 0.5406860551721739
0.38000000000000017, 0.5192618142662352
0.3900000000000002, 0.5323116039976834
0.4000000000000002, 0.52675647552354
0.4100000000000002, 0.48050432901275925
0.4200000000000002, 0.5016008636687251
0.4300000000000002, 0.474595008015653
0.4400000000000002, 0.4613207857599442
0.45000000000000023, 0.4654636020657772
0.46000000000000024, 0.44205100112371476
0.47000000000000025, 0.45577221290885966
0.48000000000000026, 0.43189333342775227
0.49000000000000027, 0.42352320251727144
0.5000000000000002, 0.4235888027406601
0.5100000000000002, 0.4239227304748678
0.5200000000000002, 0.41154031640387767
